Date,Hour,Region,Temperature,Weather,Solar_Generation,Wind_Generation,Hydro_Generation,Grid_Supply,Total_Consumption,Battery_Level,Month
2024-05-25,11,Hubli-Dharwad,35.93,Cloudy,863.0,1833.0,42.0,417.0,1405.0,100.0,5
2024-05-25,11,Belgaum,34.23,Windy,1364.0,2504.0,46.0,395.0,1309.0,100.0,5
2024-05-25,12,Bangalore,32.49,Windy,1554.0,1301.0,27.0,1586.0,5438.0,0.0,5
2024-05-25,12,Mysore,32.85,Rainy,508.0,1300.0,54.0,465.0,1623.0,66.7,5
2024-05-25,12,Mangalore,35.06,Sunny,2267.0,1116.0,54.0,327.0,1096.0,100.0,5
2024-05-25,12,Hubli-Dharwad,37.12,Cloudy,1033.0,1278.0,41.0,425.0,1360.0,100.0,5
2024-05-25,12,Belgaum,35.13,Sunny,2560.0,1317.0,41.0,381.0,1231.0,100.0,5
2024-05-25,13,Bangalore,31.35,Windy,1463.0,1320.0,29.0,1677.0,5374.0,0.0,5
2024-05-25,13,Mysore,33.12,Rainy,458.0,1282.0,48.0,500.0,1622.0,61.6,5
2024-05-25,13,Mangalore,34.16,Cloudy,752.0,1013.0,55.0,337.0,1093.0,100.0,5
2024-05-25,13,Hubli-Dharwad,35.26,Rainy,468.0,2442.0,40.0,401.0,1356.0,100.0,5
2024-05-25,13,Belgaum,33.02,Sunny,2274.0,1249.0,46.0,359.0,1197.0,100.0,5
2024-05-25,14,Bangalore,30.84,Cloudy,604.0,798.0,27.0,2603.0,5364.0,0.0,5
2024-05-25,14,Mysore,31.24,Cloudy,735.0,1126.0,53.0,502.0,1618.0,70.7,5
2024-05-25,14,Mangalore,33.13,Rainy,314.0,1379.0,54.0,312.0,1042.0,99.3,5
2024-05-25,14,Hubli-Dharwad,34.86,Windy,1162.0,2268.0,43.0,412.0,1365.0,100.0,5
2024-05-25,14,Belgaum,33.78,Cloudy,672.0,1552.0,42.0,333.0,1132.0,100.0,5
2024-05-25,15,Bangalore,29.45,Windy,867.0,1814.0,33.0,2168.0,6314.0,0.0,5
2024-05-25,15,Mysore,30.27,Sunny,1218.0,685.0,51.0,543.0,1845.0,57.6,5
2024-05-25,15,Mangalore,32.64,Rainy,218.0,1668.0,61.0,381.0,1270.0,97.4,5
2024-05-25,15,Hubli-Dharwad,33.09,Windy,968.0,3098.0,36.0,447.0,1538.0,100.0,5
2024-05-25,15,Belgaum,31.27,Windy,819.0,1936.0,44.0,456.0,1463.0,100.0,5
2024-05-25,16,Bangalore,27.58,Cloudy,298.0,903.0,30.0,3317.0,6389.0,0.0,5
2024-05-25,16,Mysore,29.2,Sunny,775.0,762.0,48.0,554.0,1934.0,25.6,5
2024-05-25,16,Mangalore,30.66,Cloudy,280.0,1233.0,61.0,405.0,1297.0,69.4,5
2024-05-25,16,Hubli-Dharwad,32.47,Cloudy,337.0,1324.0,36.0,475.0,1563.0,59.4,5
2024-05-25,16,Belgaum,29.05,Windy,575.0,2079.0,49.0,422.0,1404.0,100.0,5
2024-05-25,17,Bangalore,27.64,Windy,276.0,1703.0,32.0,2640.0,6153.0,0.0,5
2024-05-25,17,Mysore,27.4,Rainy,83.0,1077.0,51.0,560.0,1951.0,0.0,5
2024-05-25,17,Mangalore,30.01,Cloudy,142.0,1141.0,66.0,360.0,1205.0,60.1,5
2024-05-25,17,Hubli-Dharwad,30.46,Rainy,94.0,1689.0,42.0,506.0,1626.0,63.9,5
2024-05-25,17,Belgaum,28.27,Cloudy,156.0,1202.0,46.0,417.0,1413.0,49.4,5
2024-05-25,18,Bangalore,25.65,Cloudy,0.0,998.0,29.0,3606.0,6263.0,0.0,5
2024-05-25,18,Mysore,25.81,Rainy,0.0,1534.0,47.0,551.0,1803.0,34.5,5
2024-05-25,18,Mangalore,28.72,Windy,0.0,1704.0,59.0,395.0,1259.0,85.3,5
2024-05-25,18,Hubli-Dharwad,27.44,Windy,0.0,2288.0,36.0,482.0,1542.0,100.0,5
2024-05-25,18,Belgaum,26.63,Rainy,0.0,2166.0,45.0,420.0,1411.0,100.0,5
2024-05-25,19,Bangalore,24.78,Windy,0.0,1316.0,30.0,1965.0,4401.0,0.0,5
2024-05-25,19,Mysore,25.09,Windy,0.0,1324.0,48.0,368.0,1264.0,57.6,5
2024-05-25,19,Mangalore,27.15,Cloudy,0.0,1040.0,60.0,264.0,880.0,65.4,5
2024-05-25,19,Hubli-Dharwad,26.96,Rainy,0.0,1827.0,41.0,315.0,1066.0,100.0,5
2024-05-25,19,Belgaum,25.01,Windy,0.0,2397.0,46.0,281.0,979.0,100.0,5
2024-05-25,20,Bangalore,23.24,Rainy,0.0,1254.0,29.0,2196.0,4529.0,0.0,5
2024-05-25,20,Mysore,24.26,Rainy,0.0,1137.0,47.0,384.0,1301.0,41.8,5
2024-05-25,20,Mangalore,26.88,Windy,0.0,2116.0,64.0,260.0,826.0,100.0,5
2024-05-25,20,Hubli-Dharwad,25.17,Cloudy,0.0,1288.0,40.0,303.0,1038.0,70.3,5
2024-05-25,20,Belgaum,23.93,Windy,0.0,2138.0,45.0,290.0,946.0,100.0,5
2024-05-25,21,Bangalore,22.63,Rainy,0.0,1120.0,33.0,2128.0,4229.0,0.0,5
2024-05-25,21,Mysore,22.97,Cloudy,0.0,1120.0,46.0,382.0,1237.0,45.0,5
2024-05-25,21,Mangalore,26.19,Cloudy,0.0,1189.0,64.0,246.0,849.0,78.3,5
2024-05-25,21,Hubli-Dharwad,24.34,Windy,0.0,2416.0,39.0,310.0,1076.0,100.0,5
2024-05-25,21,Belgaum,22.88,Cloudy,0.0,1639.0,48.0,296.0,1000.0,98.1,5
2024-05-25,22,Bangalore,21.83,Cloudy,0.0,895.0,33.0,2215.0,4329.0,0.0,5
2024-05-25,22,Mysore,21.86,Rainy,0.0,1189.0,50.0,388.0,1307.0,45.2,5
2024-05-25,22,Mangalore,25.9,Cloudy,0.0,1017.0,61.0,270.0,886.0,63.4,5
2024-05-25,22,Hubli-Dharwad,23.76,Rainy,0.0,2138.0,38.0,310.0,1033.0,100.0,5
2024-05-25,22,Belgaum,22.49,Cloudy,0.0,1522.0,44.0,280.0,973.0,91.5,5
2024-05-25,23,Bangalore,22.05,Rainy,0.0,1386.0,31.0,1840.0,4267.0,0.0,5
2024-05-25,23,Mysore,22.01,Rainy,0.0,1447.0,47.0,391.0,1251.0,67.0,5
2024-05-25,23,Mangalore,25.62,Cloudy,0.0,1182.0,58.0,263.0,872.0,75.8,5
2024-05-25,23,Hubli-Dharwad,23.43,Windy,0.0,2408.0,43.0,337.0,1080.0,100.0,5
2024-05-25,23,Belgaum,22.0,Cloudy,0.0,1447.0,42.0,283.0,936.0,88.7,5
2024-05-26,0,Bangalore,22.61,Windy,0.0,1825.0,31.0,875.0,2883.0,0.0,5
2024-05-26,0,Mysore,23.4,Windy,0.0,1822.0,53.0,257.0,845.0,100.0,5
2024-05-26,0,Mangalore,25.82,Cloudy,0.0,1395.0,54.0,169.0,566.0,100.0,5
2024-05-26,0,Hubli-Dharwad,24.03,Windy,0.0,2126.0,38.0,213.0,706.0,100.0,5
2024-05-26,0,Belgaum,22.52,Cloudy,0.0,1365.0,46.0,187.0,619.0,100.0,5
2024-05-26,1,Bangalore,22.31,Rainy,0.0,1456.0,27.0,888.0,2887.0,0.0,5
2024-05-26,1,Mysore,23.51,Cloudy,0.0,1143.0,48.0,263.0,883.0,71.6,5
2024-05-26,1,Mangalore,27.25,Windy,0.0,1634.0,65.0,179.0,589.0,100.0,5
2024-05-26,1,Hubli-Dharwad,23.96,Windy,0.0,2251.0,38.0,227.0,744.0,100.0,5
2024-05-26,1,Belgaum,23.82,Rainy,0.0,1897.0,42.0,210.0,672.0,100.0,5
2024-05-26,2,Bangalore,23.6,Windy,0.0,1809.0,28.0,901.0,3016.0,0.0,5
2024-05-26,2,Mysore,24.11,Cloudy,0.0,1080.0,48.0,259.0,865.0,68.4,5
2024-05-26,2,Mangalore,27.21,Cloudy,0.0,1383.0,59.0,169.0,550.0,100.0,5
2024-05-26,2,Hubli-Dharwad,25.86,Rainy,0.0,2102.0,42.0,210.0,700.0,100.0,5
2024-05-26,2,Belgaum,23.95,Rainy,0.0,1649.0,49.0,182.0,617.0,100.0,5
2024-05-26,3,Bangalore,24.17,Windy,0.0,1745.0,32.0,881.0,2976.0,0.0,5
2024-05-26,3,Mysore,25.09,Windy,0.0,1396.0,49.0,269.0,856.0,91.2,5
2024-05-26,3,Mangalore,28.09,Windy,0.0,2312.0,64.0,178.0,592.0,100.0,5
2024-05-26,3,Hubli-Dharwad,27.21,Windy,0.0,2265.0,41.0,214.0,697.0,100.0,5
2024-05-26,3,Belgaum,25.93,Windy,0.0,2433.0,46.0,194.0,641.0,100.0,5
2024-05-26,4,Bangalore,25.96,Windy,0.0,1574.0,30.0,790.0,2753.0,0.0,5
2024-05-26,4,Mysore,26.87,Cloudy,0.0,949.0,47.0,265.0,869.0,58.9,5
2024-05-26,4,Mangalore,28.7,Rainy,0.0,1334.0,59.0,179.0,590.0,100.0,5
2024-05-26,4,Hubli-Dharwad,27.55,Rainy,0.0,2346.0,42.0,204.0,686.0,100.0,5
2024-05-26,4,Belgaum,27.48,Cloudy,0.0,1345.0,44.0,204.0,658.0,100.0,5
2024-05-26,5,Bangalore,26.57,Rainy,0.0,1205.0,29.0,1102.0,2930.0,0.0,5
2024-05-26,5,Mysore,28.6,Rainy,0.0,1078.0,46.0,256.0,897.0,65.9,5
2024-05-26,5,Mangalore,29.68,Rainy,0.0,1774.0,55.0,168.0,576.0,100.0,5
2024-05-26,5,Hubli-Dharwad,29.68,Windy,0.0,2106.0,37.0,226.0,719.0,100.0,5
2024-05-26,5,Belgaum,28.99,Windy,0.0,2332.0,47.0,199.0,664.0,100.0,5
2024-05-26,6,Bangalore,27.9,Cloudy,0.0,876.0,27.0,2086.0,3895.0,0.0,5
2024-05-26,6,Mysore,29.83,Windy,0.0,1895.0,47.0,365.0,1175.0,100.0,5
2024-05-26,6,Mangalore,31.32,Rainy,0.0,1639.0,62.0,219.0,733.0,100.0,5
2024-05-26,6,Hubli-Dharwad,32.14,Windy,0.0,2120.0,40.0,291.0,976.0,100.0,5
2024-05-26,6,Belgaum,29.46,Cloudy,0.0,1642.0,43.0,279.0,891.0,100.0,5
2024-05-26,7,Bangalore,29.54,Windy,275.0,1582.0,29.0,1329.0,3981.0,0.0,5
2024-05-26,7,Mysore,30.93,Windy,312.0,1560.0,47.0,345.0,1145.0,100.0,5
2024-05-26,7,Mangalore,32.13,Rainy,69.0,1369.0,61.0,223.0,754.0,100.0,5
2024-05-26,7,Hubli-Dharwad,33.63,Rainy,83.0,2167.0,42.0,277.0,916.0,100.0,5
2024-05-26,7,Belgaum,31.22,Windy,303.0,2338.0,46.0,270.0,898.0,100.0,5
2024-05-26,8,Bangalore,30.87,Windy,555.0,1520.0,29.0,1243.0,3997.0,0.0,5
2024-05-26,8,Mysore,31.49,Cloudy,308.0,1153.0,49.0,375.0,1193.0,72.2,5
2024-05-26,8,Mangalore,32.53,Windy,584.0,2006.0,63.0,232.0,756.0,100.0,5
2024-05-26,8,Hubli-Dharwad,34.69,Sunny,901.0,1193.0,40.0,274.0,948.0,100.0,5
2024-05-26,8,Belgaum,32.4,Rainy,173.0,1944.0,47.0,262.0,854.0,100.0,5
2024-05-26,9,Bangalore,31.63,Rainy,245.0,1025.0,32.0,3240.0,5961.0,0.0,5
2024-05-26,9,Mysore,33.6,Rainy,231.0,1209.0,52.0,489.0,1701.0,35.4,5
2024-05-26,9,Mangalore,33.93,Windy,751.0,1909.0,57.0,328.0,1141.0,100.0,5
2024-05-26,9,Hubli-Dharwad,35.7,Windy,865.0,2358.0,44.0,434.0,1437.0,100.0,5
2024-05-26,9,Belgaum,34.7,Windy,876.0,2071.0,49.0,367.0,1283.0,100.0,5
2024-05-26,10,Bangalore,33.62,Windy,1030.0,1837.0,30.0,1694.0,5814.0,0.0,5
2024-05-26,10,Mysore,32.98,Windy,1162.0,1408.0,45.0,534.0,1759.0,100.0,5
2024-05-26,10,Mangalore,33.36,Rainy,324.0,1716.0,57.0,371.0,1185.0,100.0,5
2024-05-26,10,Hubli-Dharwad,35.47,Windy,1329.0,2770.0,37.0,457.0,1455.0,100.0,5
2024-05-26,10,Belgaum,35.02,Sunny,1683.0,1394.0,48.0,383.0,1283.0,100.0,5
2024-05-26,11,Bangalore,33.07,Windy,1297.0,1813.0,28.0,1662.0,5721.0,0.0,5
2024-05-26,11,Mysore,33.96,Windy,1463.0,1695.0,50.0,513.0,1773.0,100.0,5
2024-05-26,11,Mangalore,33.75,Windy,1391.0,2350.0,58.0,369.0,1199.0,100.0,5
2024-05-26,11,Hubli-Dharwad,37.52,Rainy,426.0,2112.0,40.0,432.0,1460.0,100.0,5
2024-05-26,11,Belgaum,34.33,Windy,1420.0,2770.0,46.0,372.0,1260.0,100.0,5
2024-05-26,12,Bangalore,33.5,Cloudy,911.0,1002.0,30.0,2119.0,5215.0,0.0,5
2024-05-26,12,Mysore,33.66,Windy,1907.0,1288.0,50.0,468.0,1524.0,100.0,5
2024-05-26,12,Mangalore,33.11,Cloudy,846.0,1061.0,60.0,294.0,1004.0,100.0,5
2024-05-26,12,Hubli-Dharwad,36.62,Rainy,544.0,2517.0,43.0,384.0,1280.0,100.0,5
2024-05-26,12,Belgaum,34.71,Cloudy,969.0,1640.0,42.0,336.0,1173.0,100.0,5
2024-05-26,13,Bangalore,32.51,Rainy,394.0,1289.0,29.0,2369.0,5475.0,0.0,5
2024-05-26,13,Mysore,33.03,Sunny,2101.0,946.0,46.0,453.0,1554.0,100.0,5
2024-05-26,13,Mangalore,34.19,Cloudy,735.0,1010.0,64.0,302.0,1043.0,100.0,5
2024-05-26,13,Hubli-Dharwad,35.37,Rainy,481.0,2349.0,39.0,364.0,1269.0,100.0,5
2024-05-26,13,Belgaum,33.41,Sunny,1953.0,1244.0,47.0,355.0,1236.0,100.0,5
2024-05-26,14,Bangalore,31.42,Windy,1150.0,1470.0,29.0,1704.0,5392.0,0.0,5
2024-05-26,14,Mysore,32.41,Cloudy,738.0,815.0,48.0,466.0,1563.0,52.7,5
2024-05-26,14,Mangalore,32.06,Cloudy,563.0,1006.0,66.0,310.0,1021.0,93.0,5
2024-05-26,14,Hubli-Dharwad,34.67,Cloudy,774.0,1270.0,41.0,413.0,1360.0,100.0,5
2024-05-26,14,Belgaum,33.58,Rainy,340.0,1708.0,48.0,330.0,1139.0,100.0,5
2024-05-26,15,Bangalore,30.36,Sunny,1282.0,934.0,28.0,2506.0,6089.0,0.0,5
2024-05-26,15,Mysore,31.38,Cloudy,519.0,1148.0,47.0,577.0,1965.0,32.4,5
2024-05-26,15,Mangalore,31.78,Cloudy,452.0,1267.0,55.0,395.0,1271.0,85.2,5
2024-05-26,15,Hubli-Dharwad,34.18,Cloudy,518.0,1506.0,41.0,497.0,1608.0,82.0,5
2024-05-26,15,Belgaum,31.29,Windy,942.0,2740.0,46.0,439.0,1450.0,100.0,5
2024-05-26,16,Bangalore,28.37,Windy,611.0,1460.0,32.0,2693.0,6165.0,0.0,5
2024-05-26,16,Mysore,29.52,Cloudy,314.0,912.0,45.0,524.0,1789.0,13.7,5
2024-05-26,16,Mangalore,30.85,Cloudy,277.0,961.0,62.0,367.0,1202.0,56.9,5
2024-05-26,16,Hubli-Dharwad,32.36,Cloudy,379.0,1874.0,36.0,473.0,1577.0,99.8,5
2024-05-26,16,Belgaum,30.93,Rainy,185.0,1588.0,44.0,442.0,1443.0,76.2,5
2024-05-26,17,Bangalore,27.89,Windy,283.0,1597.0,30.0,2552.0,5946.0,0.0,5
2024-05-26,17,Mysore,28.13,Cloudy,166.0,1063.0,45.0,546.0,1843.0,10.2,5
2024-05-26,17,Mangalore,30.46,Cloudy,146.0,1143.0,59.0,359.0,1258.0,56.3,5
2024-05-26,17,Hubli-Dharwad,29.7,Sunny,397.0,1667.0,38.0,512.0,1637.0,82.6,5
2024-05-26,17,Belgaum,28.99,Windy,308.0,2033.0,43.0,430.0,1401.0,100.0,5
2024-05-26,18,Bangalore,26.56,Cloudy,0.0,756.0,32.0,3826.0,6401.0,0.0,5
2024-05-26,18,Mysore,27.12,Windy,0.0,1343.0,48.0,545.0,1876.0,16.0,5
2024-05-26,18,Mangalore,28.74,Sunny,0.0,1033.0,56.0,374.0,1210.0,41.5,5
2024-05-26,18,Hubli-Dharwad,28.28,Rainy,0.0,2269.0,41.0,448.0,1514.0,100.0,5
2024-05-26,18,Belgaum,26.67,Rainy,0.0,1899.0,43.0,417.0,1413.0,87.0,5
2024-05-26,19,Bangalore,25.27,Windy,0.0,1499.0,29.0,1722.0,4111.0,0.0,5
2024-05-26,19,Mysore,25.24,Rainy,0.0,1268.0,51.0,408.0,1305.0,51.0,5
2024-05-26,19,Mangalore,28.21,Rainy,0.0,1625.0,57.0,247.0,862.0,100.0,5
2024-05-26,19,Hubli-Dharwad,27.17,Rainy,0.0,2216.0,38.0,335.0,1104.0,100.0,5
2024-05-26,19,Belgaum,25.1,Rainy,0.0,2076.0,45.0,274.0,942.0,100.0,5
2024-05-26,20,Bangalore,23.01,Rainy,0.0,1166.0,28.0,2010.0,4302.0,0.0,5
2024-05-26,20,Mysore,24.65,Cloudy,0.0,863.0,49.0,361.0,1252.0,26.2,5
2024-05-26,20,Mangalore,27.39,Cloudy,0.0,1118.0,60.0,250.0,844.0,73.4,5
2024-05-26,20,Hubli-Dharwad,25.48,Windy,0.0,2129.0,41.0,337.0,1075.0,100.0,5
2024-05-26,20,Belgaum,24.04,Cloudy,0.0,1531.0,41.0,277.0,971.0,92.1,5
2024-05-26,21,Bangalore,22.65,Cloudy,0.0,976.0,30.0,2347.0,4462.0,0.0,5
2024-05-26,21,Mysore,22.91,Rainy,0.0,1208.0,54.0,407.0,1303.0,47.1,5
2024-05-26,21,Mangalore,25.97,Rainy,0.0,1638.0,59.0,252.0,840.0,100.0,5
2024-05-26,21,Hubli-Dharwad,24.39,Cloudy,0.0,1423.0,43.0,318.0,1111.0,74.8,5
2024-05-26,21,Belgaum,23.41,Windy,0.0,2473.0,44.0,301.0,962.0,100.0,5
2024-05-26,22,Bangalore,21.67,Rainy,0.0,991.0,30.0,2260.0,4348.0,0.0,5
2024-05-26,22,Mysore,22.44,Cloudy,0.0,835.0,55.0,415.0,1320.0,19.9,5
2024-05-26,22,Mangalore,26.22,Windy,0.0,2352.0,63.0,247.0,854.0,100.0,5
2024-05-26,22,Hubli-Dharwad,23.98,Windy,0.0,2739.0,42.0,326.0,1114.0,100.0,5
2024-05-26,22,Belgaum,22.32,Windy,0.0,2018.0,49.0,274.0,930.0,100.0,5
2024-05-26,23,Bangalore,22.02,Windy,0.0,1233.0,28.0,1998.0,4350.0,0.0,5
2024-05-26,23,Mysore,21.5,Rainy,0.0,1071.0,48.0,391.0,1318.0,36.1,5
2024-05-26,23,Mangalore,25.83,Rainy,0.0,1621.0,65.0,257.0,826.0,100.0,5
2024-05-26,23,Hubli-Dharwad,22.44,Windy,0.0,2653.0,37.0,336.0,1131.0,100.0,5
2024-05-26,23,Belgaum,22.15,Windy,0.0,1969.0,45.0,304.0,1006.0,100.0,5
2024-05-27,0,Bangalore,22.43,Windy,0.0,1664.0,33.0,871.0,2830.0,0.0,5
2024-05-27,0,Mysore,21.71,Cloudy,0.0,1026.0,47.0,238.0,836.0,66.6,5
2024-05-27,0,Mangalore,25.92,Cloudy,0.0,972.0,55.0,170.0,552.0,83.2,5
2024-05-27,0,Hubli-Dharwad,23.79,Cloudy,0.0,1490.0,40.0,209.0,692.0,100.0,5
2024-05-27,0,Belgaum,22.38,Windy,0.0,2719.0,42.0,179.0,617.0,100.0,5
2024-05-27,1,Bangalore,23.04,Windy,0.0,1286.0,28.0,1038.0,2963.0,0.0,5
2024-05-27,1,Mysore,23.78,Rainy,0.0,1428.0,50.0,262.0,858.0,93.4,5
2024-05-27,1,Mangalore,26.0,Windy,0.0,2258.0,57.0,169.0,580.0,100.0,5
2024-05-27,1,Hubli-Dharwad,24.46,Rainy,0.0,2492.0,40.0,214.0,739.0,100.0,5
2024-05-27,1,Belgaum,22.91,Cloudy,0.0,1610.0,42.0,200.0,657.0,100.0,5
2024-05-27,2,Bangalore,22.91,Cloudy,0.0,1032.0,27.0,1231.0,2924.0,0.0,5
2024-05-27,2,Mysore,23.52,Cloudy,0.0,1023.0,49.0,258.0,845.0,65.9,5
2024-05-27,2,Mangalore,26.63,Rainy,0.0,1659.0,55.0,165.0,576.0,100.0,5
2024-05-27,2,Hubli-Dharwad,25.96,Rainy,0.0,1859.0,43.0,229.0,735.0,100.0,5
2024-05-27,2,Belgaum,23.75,Cloudy,0.0,1126.0,42.0,186.0,616.0,88.6,5
2024-05-27,3,Bangalore,23.35,Windy,0.0,1478.0,31.0,925.0,2989.0,0.0,5
2024-05-27,3,Mysore,24.52,Windy,0.0,1413.0,49.0,244.0,837.0,93.8,5
2024-05-27,3,Mangalore,27.05,Cloudy,0.0,967.0,55.0,180.0,594.0,80.0,5
2024-05-27,3,Hubli-Dharwad,27.35,Windy,0.0,2427.0,37.0,208.0,708.0,100.0,5
2024-05-27,3,Belgaum,25.8,Rainy,0.0,1998.0,48.0,198.0,641.0,100.0,5
2024-05-27,4,Bangalore,25.22,Cloudy,0.0,870.0,31.0,1181.0,2791.0,0.0,5
2024-05-27,4,Mysore,25.95,Rainy,0.0,1488.0,53.0,239.0,832.0,99.6,5
2024-05-27,4,Mangalore,27.88,Cloudy,0.0,1234.0,56.0,171.0,561.0,100.0,5
2024-05-27,4,Hubli-Dharwad,28.07,Rainy,0.0,2228.0,41.0,232.0,746.0,100.0,5
2024-05-27,4,Belgaum,27.34,Windy,0.0,2695.0,46.0,193.0,637.0,100.0,5
2024-05-27,5,Bangalore,27.25,Cloudy,0.0,931.0,29.0,1160.0,2787.0,0.0,5
2024-05-27,5,Mysore,27.18,Rainy,0.0,1195.0,49.0,273.0,907.0,73.6,5
2024-05-27,5,Mangalore,29.39,Cloudy,0.0,975.0,56.0,186.0,590.0,80.9,5
2024-05-27,5,Hubli-Dharwad,29.95,Rainy,0.0,1947.0,37.0,225.0,752.0,100.0,5
2024-05-27,5,Belgaum,28.63,Windy,0.0,2604.0,45.0,194.0,652.0,100.0,5
2024-05-27,6,Bangalore,28.5,Cloudy,0.0,1082.0,33.0,1993.0,4022.0,0.0,5
2024-05-27,6,Mysore,29.54,Windy,0.0,1561.0,52.0,357.0,1198.0,79.0,5
2024-05-27,6,Mangalore,30.75,Cloudy,0.0,1190.0,58.0,235.0,769.0,83.5,5
2024-05-27,6,Hubli-Dharwad,32.63,Windy,0.0,2826.0,43.0,308.0,980.0,100.0,5
2024-05-27,6,Belgaum,30.03,Cloudy,0.0,1404.0,42.0,241.0,830.0,93.1,5
2024-05-27,7,Bangalore,29.85,Windy,277.0,1482.0,30.0,1106.0,3697.0,0.0,5
2024-05-27,7,Mysore,30.49,Windy,277.0,1588.0,55.0,357.0,1155.0,100.0,5
2024-05-27,7,Mangalore,31.59,Rainy,75.0,1334.0,63.0,230.0,759.0,99.9,5
2024-05-27,7,Hubli-Dharwad,32.9,Rainy,85.0,1887.0,40.0,278.0,943.0,100.0,5
2024-05-27,7,Belgaum,31.79,Windy,295.0,2300.0,41.0,257.0,826.0,100.0,5
2024-05-27,8,Bangalore,30.83,Cloudy,345.0,1028.0,30.0,1588.0,3849.0,0.0,5
2024-05-27,8,Mysore,31.76,Cloudy,364.0,858.0,46.0,340.0,1134.0,59.4,5
2024-05-27,8,Mangalore,33.73,Rainy,137.0,1418.0,54.0,226.0,733.0,100.0,5
2024-05-27,8,Hubli-Dharwad,34.54,Windy,669.0,2523.0,37.0,283.0,925.0,100.0,5
2024-05-27,8,Belgaum,32.29,Cloudy,328.0,1676.0,42.0,271.0,907.0,100.0,5
2024-05-27,9,Bangalore,31.33,Rainy,238.0,1015.0,28.0,3052.0,5683.0,0.0,5
2024-05-27,9,Mysore,32.4,Cloudy,505.0,999.0,51.0,507.0,1696.0,40.1,5
2024-05-27,9,Mangalore,33.01,Rainy,230.0,1546.0,65.0,361.0,1192.0,95.4,5
2024-05-27,9,Hubli-Dharwad,35.62,Windy,854.0,2790.0,41.0,431.0,1420.0,100.0,5
2024-05-27,9,Belgaum,34.72,Windy,961.0,2014.0,49.0,403.0,1280.0,100.0,5
2024-05-27,10,Bangalore,31.59,Windy,1009.0,1409.0,28.0,2078.0,5655.0,0.0,5
2024-05-27,10,Mysore,34.28,Cloudy,682.0,1031.0,52.0,494.0,1678.0,56.1,5
2024-05-27,10,Mangalore,33.59,Rainy,293.0,1405.0,62.0,331.0,1109.0,95.6,5
2024-05-27,10,Hubli-Dharwad,36.32,Windy,1345.0,3101.0,41.0,429.0,1419.0,100.0,5
2024-05-27,10,Belgaum,35.27,Cloudy,693.0,1122.0,43.0,369.0,1273.0,91.0,5
2024-05-27,11,Bangalore,33.34,Rainy,372.0,1245.0,31.0,2614.0,5687.0,0.0,5
2024-05-27,11,Mysore,33.77,Windy,1425.0,1920.0,54.0,526.0,1716.0,100.0,5
2024-05-27,11,Mangalore,33.8,Cloudy,769.0,1382.0,63.0,331.0,1134.0,100.0,5
2024-05-27,11,Hubli-Dharwad,36.36,Cloudy,827.0,1457.0,37.0,449.0,1441.0,100.0,5
2024-05-27,11,Belgaum,34.25,Rainy,447.0,1606.0,48.0,413.0,1331.0,100.0,5
2024-05-27,12,Bangalore,32.21,Windy,1541.0,1560.0,33.0,1581.0,5108.0,0.0,5
2024-05-27,12,Mysore,33.36,Sunny,2291.0,796.0,54.0,476.0,1597.0,100.0,5
2024-05-27,12,Mangalore,33.96,Rainy,440.0,1464.0,61.0,324.0,1084.0,100.0,5
2024-05-27,12,Hubli-Dharwad,36.1,Sunny,2533.0,1484.0,40.0,371.0,1279.0,100.0,5
2024-05-27,12,Belgaum,33.85,Rainy,503.0,1813.0,44.0,349.0,1133.0,100.0,5
2024-05-27,13,Bangalore,32.97,Windy,1268.0,1543.0,33.0,1663.0,5520.0,0.0,5
2024-05-27,13,Mysore,33.61,Rainy,407.0,1373.0,53.0,470.0,1632.0,64.1,5
2024-05-27,13,Mangalore,33.17,Windy,1372.0,2068.0,62.0,334.0,1085.0,100.0,5
2024-05-27,13,Hubli-Dharwad,35.33,Rainy,448.0,2023.0,40.0,414.0,1330.0,100.0,5
2024-05-27,13,Belgaum,33.55,Sunny,2138.0,1143.0,47.0,338.0,1138.0,100.0,5
2024-05-27,14,Bangalore,29.9,Rainy,315.0,1240.0,28.0,2346.0,5246.0,0.0,5
2024-05-27,14,Mysore,32.39,Cloudy,727.0,910.0,49.0,477.0,1562.0,58.7,5
2024-05-27,14,Mangalore,32.17,Cloudy,662.0,1144.0,57.0,320.0,1049.0,100.0,5
2024-05-27,14,Hubli-Dharwad,35.55,Windy,1285.0,2435.0,41.0,375.0,1296.0,100.0,5
2024-05-27,14,Belgaum,33.19,Rainy,357.0,1648.0,48.0,362.0,1155.0,100.0,5
2024-05-27,15,Bangalore,29.14,Cloudy,509.0,869.0,31.0,3402.0,6261.0,0.0,5
2024-05-27,15,Mysore,31.75,Rainy,260.0,1397.0,54.0,583.0,1885.0,37.8,5
2024-05-27,15,Mangalore,32.28,Rainy,208.0,1389.0,64.0,341.0,1186.0,83.2,5
2024-05-27,15,Hubli-Dharwad,32.97,Windy,874.0,2617.0,40.0,443.0,1512.0,100.0,5
2024-05-27,15,Belgaum,32.69,Rainy,251.0,2178.0,41.0,402.0,1358.0,100.0,5
2024-05-27,16,Bangalore,28.48,Rainy,165.0,1254.0,27.0,3147.0,6256.0,0.0,5
2024-05-27,16,Mysore,29.53,Cloudy,359.0,1017.0,53.0,541.0,1844.0,20.9,5
